2023-08-25 15:40:27,717 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2023-08-25 15:40:27,740 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2023-08-25 15:40:27,741 INFO  Logger.cs: 73 - Commit version 1.6.0-4-g7f85cfe
2023-08-25 15:40:27,742 INFO  Logger.cs: 74 - Build version 1.6.7995.38578
2023-08-25 15:40:27,748 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2023-08-25 15:40:27,749 INFO  SwAddin.cs: 197 - Setting up callbacks
2023-08-25 15:40:27,749 INFO  SwAddin.cs: 201 - Setting up command manager
2023-08-25 15:40:27,750 INFO  SwAddin.cs: 204 - Adding command manager
2023-08-25 15:40:27,752 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2023-08-25 15:40:27,753 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2023-08-25 15:40:27,753 INFO  SwAddin.cs: 210 - Adding event handlers
2023-08-25 15:40:27,755 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2023-08-25 15:42:49,104 INFO  SwAddin.cs: 294 - Assembly export called for file 装配图
2023-08-25 15:42:49,105 INFO  SwAddin.cs: 299 - Save is required
2023-08-25 15:42:49,105 INFO  SwAddin.cs: 313 - Saving assembly
2023-08-25 15:42:49,501 INFO  SwAddin.cs: 316 - Opening property manager
2023-08-25 15:42:49,533 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 装配图
2023-08-25 15:42:49,572 INFO  ExportHelperExtension.cs: 1136 - Found 104 in 装配图
2023-08-25 15:42:49,573 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 装配图
2023-08-25 15:42:49,574 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-08-25 15:42:49,600 INFO  ExportHelperExtension.cs: 1160 - 13 components to check
2023-08-25 15:42:49,614 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 转盘平板-1
2023-08-25 15:42:49,614 INFO  ExportHelperExtension.cs: 1136 - Found 45 in 转盘平板-1
2023-08-25 15:42:49,615 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 转盘平板-1
2023-08-25 15:42:49,615 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 折弯件2-1
2023-08-25 15:42:49,615 INFO  ExportHelperExtension.cs: 1136 - Found 55 in 折弯件2-1
2023-08-25 15:42:49,616 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 折弯件2-1
2023-08-25 15:42:49,616 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 底部转盘-1
2023-08-25 15:42:49,617 INFO  ExportHelperExtension.cs: 1136 - Found 44 in 底部转盘-1
2023-08-25 15:42:49,617 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 底部转盘-1
2023-08-25 15:42:49,617 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 下端开关连接件-2
2023-08-25 15:42:49,618 INFO  ExportHelperExtension.cs: 1136 - Found 57 in 下端开关连接件-2
2023-08-25 15:42:49,618 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 下端开关连接件-2
2023-08-25 15:42:49,619 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 导轨滑块-1
2023-08-25 15:42:49,619 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 导轨滑块-1
2023-08-25 15:42:49,619 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 导轨滑块-1
2023-08-25 15:42:49,620 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 底座凸台-1
2023-08-25 15:42:49,620 INFO  ExportHelperExtension.cs: 1136 - Found 45 in 底座凸台-1
2023-08-25 15:42:49,621 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 底座凸台-1
2023-08-25 15:42:49,621 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 电机丝杆-2
2023-08-25 15:42:49,622 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 电机丝杆-2
2023-08-25 15:42:49,622 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 电机丝杆-2
2023-08-25 15:42:49,622 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 底盘-1
2023-08-25 15:42:49,623 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 底盘-1
2023-08-25 15:42:49,623 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 底盘-1
2023-08-25 15:42:49,624 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 外壳-2
2023-08-25 15:42:49,624 INFO  ExportHelperExtension.cs: 1136 - Found 77 in 外壳-2
2023-08-25 15:42:49,625 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 外壳-2
2023-08-25 15:42:49,625 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 上端开关连接件-1
2023-08-25 15:42:49,625 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 上端开关连接件-1
2023-08-25 15:42:49,626 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 上端开关连接件-1
2023-08-25 15:42:49,626 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 减速电机-2
2023-08-25 15:42:49,627 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 减速电机-2
2023-08-25 15:42:49,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 减速电机-2
2023-08-25 15:42:49,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 装配图
2023-08-25 15:42:49,628 INFO  ExportHelperExtension.cs: 1136 - Found 104 in 装配图
2023-08-25 15:42:49,628 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 装配图
2023-08-25 15:42:49,629 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-08-25 15:42:49,629 INFO  ExportHelperExtension.cs: 1160 - 13 components to check
2023-08-25 15:42:49,629 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 转盘平板-1
2023-08-25 15:42:49,630 INFO  ExportHelperExtension.cs: 1136 - Found 45 in 转盘平板-1
2023-08-25 15:42:49,630 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 转盘平板-1
2023-08-25 15:42:49,630 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 折弯件2-1
2023-08-25 15:42:49,631 INFO  ExportHelperExtension.cs: 1136 - Found 55 in 折弯件2-1
2023-08-25 15:42:49,631 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 折弯件2-1
2023-08-25 15:42:49,631 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 底部转盘-1
2023-08-25 15:42:49,632 INFO  ExportHelperExtension.cs: 1136 - Found 44 in 底部转盘-1
2023-08-25 15:42:49,632 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 底部转盘-1
2023-08-25 15:42:49,633 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 下端开关连接件-2
2023-08-25 15:42:49,633 INFO  ExportHelperExtension.cs: 1136 - Found 57 in 下端开关连接件-2
2023-08-25 15:42:49,633 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 下端开关连接件-2
